fotograma,tipo_objeto,confianza_objeto,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
110,bus,0.761,1,1304,232,1445,378,0,0.0,-1,-1,-1,-1,
110,person,0.864,46,34,230,157,490,0,0.0,-1,-1,-1,-1,
110,car,0.461,54,1262,312,1298,348,0,0.0,-1,-1,-1,-1,
111,car,0.757,43,1431,321,1518,381,0,0.0,-1,-1,-1,-1,
111,bus,0.755,1,1303,233,1443,377,0,0.0,-1,-1,-1,-1,
111,person,0.869,46,38,232,164,488,0,0.0,-1,-1,-1,-1,
111,car,0.533,54,1263,312,1298,347,0,0.0,-1,-1,-1,-1,
112,car,0.758,43,1430,321,1518,381,0,0.0,-1,-1,-1,-1,
112,bus,0.696,1,1301,233,1440,377,0,0.0,-1,-1,-1,-1,
112,person,0.863,46,40,234,165,487,0,0.0,-1,-1,-1,-1,
112,car,0.509,54,1263,312,1298,348,0,0.0,-1,-1,-1,-1,
113,car,0.769,43,1428,321,1517,381,0,0.0,-1,-1,-1,-1,
113,bus,0.599,1,1298,233,1437,377,0,0.0,-1,-1,-1,-1,
113,person,0.852,46,40,239,169,487,0,0.0,-1,-1,-1,-1,
113,car,0.506,54,1263,312,1297,348,0,0.0,-1,-1,-1,-1,
114,car,0.778,43,1428,321,1517,382,0,0.0,-1,-1,-1,-1,
114,bus,0.508,1,1297,234,1435,377,0,0.0,-1,-1,-1,-1,
114,person,0.846,46,45,241,170,488,0,0.0,-1,-1,-1,-1,
114,car,0.513,54,1262,312,1296,348,0,0.0,-1,-1,-1,-1,
114,truck,0.379,57,1296,234,1435,378,0,0.0,-1,-1,-1,-1,
115,car,0.796,43,1425,320,1517,382,0,0.0,-1,-1,-1,-1,
115,truck,0.563,1,1296,235,1433,377,0,0.0,-1,-1,-1,-1,
115,person,0.834,46,51,240,170,490,0,0.0,-1,-1,-1,-1,
115,car,0.466,54,1262,312,1294,347,0,0.0,-1,-1,-1,-1,
115,bus,0.282,57,1294,235,1435,377,0,0.0,-1,-1,-1,-1,
116,car,0.789,43,1424,321,1517,382,0,0.0,-1,-1,-1,-1,
116,truck,0.503,1,1295,236,1431,377,0,0.0,-1,-1,-1,-1,
116,person,0.84,46,60,240,171,488,0,0.0,-1,-1,-1,-1,
116,car,0.435,54,1262,311,1294,347,0,0.0,-1,-1,-1,-1,
116,bus,0.447,57,1294,235,1432,376,0,0.0,-1,-1,-1,-1,
117,car,0.787,43,1421,321,1517,382,0,0.0,-1,-1,-1,-1,
117,bus,0.384,1,1295,235,1430,375,0,0.0,-1,-1,-1,-1,
117,person,0.809,46,74,239,172,485,0,0.0,-1,-1,-1,-1,
117,car,0.357,54,1262,312,1293,348,0,0.0,-1,-1,-1,-1,
117,truck,0.506,57,1295,236,1431,375,0,0.0,-1,-1,-1,-1,
118,car,0.797,43,1420,320,1517,382,0,0.0,-1,-1,-1,-1,
118,bus,0.559,1,1293,236,1429,375,0,0.0,-1,-1,-1,-1,
118,person,0.791,46,87,238,173,482,0,0.0,-1,-1,-1,-1,
118,car,0.348,54,1260,312,1292,346,0,0.0,-1,-1,-1,-1,
118,truck,0.393,57,1292,236,1431,375,0,0.0,-1,-1,-1,-1,
119,car,0.8,43,1420,320,1516,382,0,0.0,-1,-1,-1,-1,
119,bus,0.608,1,1291,236,1428,374,0,0.0,-1,-1,-1,-1,
119,person,0.752,46,95,238,174,481,0,0.0,-1,-1,-1,-1,
119,car,0.412,54,1259,312,1291,346,0,0.0,-1,-1,-1,-1,
119,truck,0.392,57,1291,236,1430,374,0,0.0,-1,-1,-1,-1,
120,car,0.798,43,1418,321,1516,382,0,0.0,-1,-1,-1,-1,
120,bus,0.647,1,1291,237,1428,374,0,0.0,-1,-1,-1,-1,
120,person,0.727,46,101,240,180,479,0,0.0,-1,-1,-1,-1,
120,car,0.431,54,1259,313,1291,347,0,0.0,-1,-1,-1,-1,
120,truck,0.45,57,1290,237,1430,374,0,0.0,-1,-1,-1,-1,
121,car,0.764,43,1419,321,1516,382,0,0.0,-1,-1,-1,-1,
121,bus,0.681,1,1290,237,1427,374,0,0.0,-1,-1,-1,-1,
121,person,0.771,46,107,239,184,479,0,0.0,-1,-1,-1,-1,
121,car,0.389,54,1257,314,1291,348,0,0.0,-1,-1,-1,-1,
122,car,0.745,43,1417,321,1517,382,0,0.0,-1,-1,-1,-1,
122,bus,0.681,1,1290,238,1427,373,0,0.0,-1,-1,-1,-1,
122,person,0.769,46,111,241,191,480,0,0.0,-1,-1,-1,-1,
122,car,0.301,54,1257,314,1291,347,0,0.0,-1,-1,-1,-1,
122,bench,0.373,61,0,315,67,385,0,0.0,-1,-1,-1,-1,
123,car,0.738,43,1418,321,1517,382,0,0.0,-1,-1,-1,-1,
123,bus,0.662,1,1289,238,1427,373,0,0.0,-1,-1,-1,-1,
123,person,0.811,46,113,242,200,479,0,0.0,-1,-1,-1,-1,
123,car,0.37,54,1255,313,1290,346,0,0.0,-1,-1,-1,-1,
123,bench,0.374,61,0,315,67,385,0,0.0,-1,-1,-1,-1,
124,car,0.741,43,1420,321,1517,382,0,0.0,-1,-1,-1,-1,
124,bus,0.66,1,1289,239,1425,373,0,0.0,-1,-1,-1,-1,
124,person,0.804,46,115,245,207,478,0,0.0,-1,-1,-1,-1,
124,car,0.404,54,1248,314,1289,346,0,0.0,-1,-1,-1,-1,
124,bench,0.358,61,0,315,67,385,0,0.0,-1,-1,-1,-1,
125,car,0.75,43,1421,321,1517,382,0,0.0,-1,-1,-1,-1,
125,bus,0.654,1,1288,239,1423,373,0,0.0,-1,-1,-1,-1,
125,person,0.792,46,116,248,213,477,0,0.0,-1,-1,-1,-1,
125,car,0.528,54,1244,315,1289,346,0,0.0,-1,-1,-1,-1,
125,bench,0.363,61,0,316,67,385,0,0.0,-1,-1,-1,-1,
126,car,0.745,43,1422,322,1517,381,0,0.0,-1,-1,-1,-1,
126,bus,0.661,1,1289,239,1421,373,0,0.0,-1,-1,-1,-1,
126,person,0.794,46,121,247,217,475,0,0.0,-1,-1,-1,-1,
126,car,0.483,54,1242,315,1289,347,0,0.0,-1,-1,-1,-1,
126,bench,0.328,61,0,316,67,385,0,0.0,-1,-1,-1,-1,
126,truck,0.382,64,1288,239,1421,373,0,0.0,-1,-1,-1,-1,
126,car,0.367,65,1405,321,1499,377,0,0.0,-1,-1,-1,-1,
127,car,0.744,43,1421,322,1516,381,0,0.0,-1,-1,-1,-1,
127,bus,0.66,1,1289,239,1419,372,0,0.0,-1,-1,-1,-1,
127,person,0.809,46,125,242,221,475,0,0.0,-1,-1,-1,-1,
127,car,0.448,54,1241,315,1289,347,0,0.0,-1,-1,-1,-1,
127,bench,0.33,61,0,316,67,385,0,0.0,-1,-1,-1,-1,
127,truck,0.403,64,1287,239,1420,372,0,0.0,-1,-1,-1,-1,
127,car,0.4,65,1406,321,1490,377,0,0.0,-1,-1,-1,-1,
128,car,0.742,43,1422,322,1516,382,0,0.0,-1,-1,-1,-1,
128,bus,0.716,1,1289,239,1419,371,0,0.0,-1,-1,-1,-1,
128,person,0.807,46,130,238,223,475,0,0.0,-1,-1,-1,-1,
128,car,0.452,54,1240,315,1288,347,0,0.0,-1,-1,-1,-1,
128,bench,0.356,61,0,317,67,385,0,0.0,-1,-1,-1,-1,
128,car,0.406,65,1407,321,1475,376,0,0.0,-1,-1,-1,-1,
129,car,0.736,43,1427,321,1516,381,0,0.0,-1,-1,-1,-1,
129,bus,0.749,1,1288,241,1416,371,0,0.0,-1,-1,-1,-1,
129,person,0.78,46,141,244,226,474,0,0.0,-1,-1,-1,-1,
129,car,0.453,54,1241,315,1288,346,0,0.0,-1,-1,-1,-1,
129,bench,0.364,61,0,318,67,385,0,0.0,-1,-1,-1,-1,
129,car,0.451,65,1405,321,1463,376,0,0.0,-1,-1,-1,-1,
130,car,0.718,43,1431,321,1516,381,0,0.0,-1,-1,-1,-1,
130,bus,0.709,1,1288,241,1415,370,0,0.0,-1,-1,-1,-1,
130,person,0.755,46,148,245,229,472,0,0.0,-1,-1,-1,-1,
130,car,0.388,54,1242,315,1287,346,0,0.0,-1,-1,-1,-1,
130,bench,0.334,61,0,317,67,385,0,0.0,-1,-1,-1,-1,
130,car,0.483,65,1402,321,1456,375,0,0.0,-1,-1,-1,-1,
131,car,0.715,43,1432,321,1516,381,0,0.0,-1,-1,-1,-1,
131,bus,0.7,1,1287,242,1415,369,0,0.0,-1,-1,-1,-1,
131,person,0.792,46,156,244,233,471,0,0.0,-1,-1,-1,-1,
131,car,0.399,54,1243,315,1286,345,0,0.0,-1,-1,-1,-1,
131,bench,0.347,61,0,318,67,385,0,0.0,-1,-1,-1,-1,
131,car,0.495,65,1402,321,1456,376,0,0.0,-1,-1,-1,-1,
131,truck,0.4,67,1286,240,1414,370,0,0.0,-1,-1,-1,-1,
132,car,0.716,43,1430,321,1515,381,0,0.0,-1,-1,-1,-1,
132,bus,0.71,1,1287,241,1413,369,0,0.0,-1,-1,-1,-1,
132,person,0.829,46,161,247,239,470,0,0.0,-1,-1,-1,-1,
132,car,0.419,54,1243,314,1286,345,0,0.0,-1,-1,-1,-1,
132,bench,0.341,61,0,318,67,385,0,0.0,-1,-1,-1,-1,
132,car,0.475,65,1402,322,1457,375,0,0.0,-1,-1,-1,-1,
132,truck,0.465,67,1286,240,1413,370,0,0.0,-1,-1,-1,-1,
133,car,0.723,43,1424,321,1515,381,0,0.0,-1,-1,-1,-1,
133,bus,0.708,1,1287,242,1411,368,0,0.0,-1,-1,-1,-1,
133,person,0.831,46,167,246,245,470,0,0.0,-1,-1,-1,-1,
133,car,0.447,54,1243,315,1285,345,0,0.0,-1,-1,-1,-1,
133,bench,0.359,61,0,319,66,385,0,0.0,-1,-1,-1,-1,
133,car,0.457,65,1403,323,1456,375,0,0.0,-1,-1,-1,-1,
134,car,0.713,43,1424,321,1515,381,0,0.0,-1,-1,-1,-1,
134,bus,0.577,1,1287,244,1410,367,0,0.0,-1,-1,-1,-1,
134,person,0.853,46,171,241,251,469,0,0.0,-1,-1,-1,-1,
134,car,0.425,54,1241,315,1284,345,0,0.0,-1,-1,-1,-1,
134,bench,0.311,61,0,319,66,385,0,0.0,-1,-1,-1,-1,
134,car,0.432,65,1400,323,1457,374,0,0.0,-1,-1,-1,-1,
135,car,0.719,43,1424,321,1514,382,0,0.0,-1,-1,-1,-1,
135,truck,0.553,1,1285,245,1409,368,0,0.0,-1,-1,-1,-1,
135,person,0.851,46,178,240,259,467,0,0.0,-1,-1,-1,-1,
135,car,0.434,54,1241,315,1285,345,0,0.0,-1,-1,-1,-1,
135,bench,0.285,61,0,319,65,385,0,0.0,-1,-1,-1,-1,
135,car,0.416,65,1399,323,1457,374,0,0.0,-1,-1,-1,-1,
135,bus,0.507,68,1286,246,1410,367,0,0.0,-1,-1,-1,-1,
136,car,0.71,43,1424,321,1513,382,0,0.0,-1,-1,-1,-1,
136,truck,0.578,1,1285,246,1407,368,0,0.0,-1,-1,-1,-1,
136,person,0.825,46,182,241,273,467,0,0.0,-1,-1,-1,-1,
136,car,0.399,54,1240,315,1284,345,0,0.0,-1,-1,-1,-1,
136,bench,0.238,61,0,318,65,385,0,0.0,-1,-1,-1,-1,
136,car,0.448,65,1399,323,1456,374,0,0.0,-1,-1,-1,-1,
136,bus,0.667,68,1287,246,1409,367,0,0.0,-1,-1,-1,-1,
137,car,0.717,43,1420,320,1513,382,0,0.0,-1,-1,-1,-1,
137,person,0.824,46,185,246,279,468,0,0.0,-1,-1,-1,-1,
137,car,0.44,54,1240,315,1284,345,0,0.0,-1,-1,-1,-1,
137,bench,0.225,61,0,318,65,385,0,0.0,-1,-1,-1,-1,
137,car,0.44,65,1400,323,1459,374,0,0.0,-1,-1,-1,-1,
138,car,0.707,43,1420,320,1514,382,0,0.0,-1,-1,-1,-1,
138,person,0.829,46,188,250,282,468,0,0.0,-1,-1,-1,-1,
138,car,0.445,54,1240,315,1284,344,0,0.0,-1,-1,-1,-1,
138,bench,0.251,61,0,318,65,385,0,0.0,-1,-1,-1,-1,
138,car,0.447,65,1398,323,1458,374,0,0.0,-1,-1,-1,-1,
138,bus,0.631,1,1285,247,1406,367,0,0.0,-1,-1,-1,-1,
139,car,0.707,43,1419,320,1514,382,0,0.0,-1,-1,-1,-1,
139,person,0.848,46,191,256,284,469,0,0.0,-1,-1,-1,-1,
139,car,0.432,54,1240,316,1283,344,0,0.0,-1,-1,-1,-1,
139,bench,0.253,61,0,317,65,385,0,0.0,-1,-1,-1,-1,
139,car,0.465,65,1396,323,1458,373,0,0.0,-1,-1,-1,-1,
139,truck,0.587,69,1284,247,1405,367,0,0.0,-1,-1,-1,-1,
139,bus,0.662,1,1285,248,1405,367,0,0.0,-1,-1,-1,-1,
140,car,0.695,43,1419,321,1514,382,0,0.0,-1,-1,-1,-1,
140,person,0.859,46,193,257,287,469,0,0.0,-1,-1,-1,-1,
140,car,0.408,54,1239,316,1281,344,0,0.0,-1,-1,-1,-1,
140,bench,0.258,61,0,318,65,385,0,0.0,-1,-1,-1,-1,
140,car,0.466,65,1393,323,1457,372,0,0.0,-1,-1,-1,-1,
140,bus,0.7,1,1284,249,1405,368,0,0.0,-1,-1,-1,-1,
141,car,0.693,43,1420,320,1515,382,0,0.0,-1,-1,-1,-1,
141,person,0.862,46,196,262,288,469,0,0.0,-1,-1,-1,-1,
141,car,0.405,54,1237,316,1281,344,0,0.0,-1,-1,-1,-1,
141,bench,0.274,61,0,318,65,385,0,0.0,-1,-1,-1,-1,
141,car,0.448,65,1390,323,1457,372,0,0.0,-1,-1,-1,-1,
141,bus,0.701,1,1283,249,1403,367,0,0.0,-1,-1,-1,-1,
142,car,0.691,43,1420,321,1515,382,0,0.0,-1,-1,-1,-1,
142,person,0.859,46,200,257,289,468,0,0.0,-1,-1,-1,-1,
142,car,0.429,54,1237,316,1280,344,0,0.0,-1,-1,-1,-1,
142,bench,0.274,61,0,317,65,385,0,0.0,-1,-1,-1,-1,
142,car,0.439,65,1387,323,1458,372,0,0.0,-1,-1,-1,-1,
142,truck,0.535,1,1281,249,1402,367,0,0.0,-1,-1,-1,-1,
143,car,0.684,43,1422,321,1514,381,0,0.0,-1,-1,-1,-1,
143,person,0.838,46,205,255,290,467,0,0.0,-1,-1,-1,-1,
143,car,0.413,54,1236,316,1279,344,0,0.0,-1,-1,-1,-1,
143,bench,0.264,61,0,317,65,385,0,0.0,-1,-1,-1,-1,
143,car,0.425,65,1384,323,1462,372,0,0.0,-1,-1,-1,-1,
143,truck,0.568,1,1279,248,1400,367,0,0.0,-1,-1,-1,-1,
143,bus,0.493,70,1280,250,1397,366,1,0.272,1383,314,1396,355,
144,car,0.69,43,1423,321,1516,382,0,0.0,-1,-1,-1,-1,
144,person,0.821,46,212,254,290,465,0,0.0,-1,-1,-1,-1,
144,car,0.395,54,1236,316,1278,343,0,0.0,-1,-1,-1,-1,
144,bench,0.251,61,0,317,65,385,0,0.0,-1,-1,-1,-1,
144,car,0.42,65,1383,323,1462,372,0,0.0,-1,-1,-1,-1,
144,truck,0.524,1,1278,248,1398,367,0,0.0,-1,-1,-1,-1,
144,bus,0.541,70,1279,249,1395,366,0,0.0,-1,-1,-1,-1,
145,car,0.671,43,1424,322,1516,382,0,0.0,-1,-1,-1,-1,
145,person,0.826,46,221,248,292,464,0,0.0,-1,-1,-1,-1,
145,car,0.265,54,1235,316,1277,344,0,0.0,-1,-1,-1,-1,
145,bench,0.251,61,0,317,65,385,0,0.0,-1,-1,-1,-1,
145,car,0.404,65,1382,323,1461,372,0,0.0,-1,-1,-1,-1,
145,truck,0.534,1,1277,248,1397,366,0,0.0,-1,-1,-1,-1,
145,bus,0.564,70,1278,249,1393,365,0,0.0,-1,-1,-1,-1,
146,car,0.661,43,1425,322,1516,382,0,0.0,-1,-1,-1,-1,
146,person,0.797,46,229,245,294,462,0,0.0,-1,-1,-1,-1,
146,car,0.253,54,1235,315,1277,344,0,0.0,-1,-1,-1,-1,
146,bench,0.218,61,0,316,65,384,0,0.0,-1,-1,-1,-1,
146,car,0.46,65,1382,324,1450,368,0,0.0,-1,-1,-1,-1,
146,bus,0.64,1,1277,248,1395,365,1,0.37,1381,322,1394,351,
147,car,0.617,43,1425,322,1515,381,0,0.0,-1,-1,-1,-1,
147,person,0.799,46,233,244,296,461,0,0.0,-1,-1,-1,-1,
147,car,0.222,54,1235,314,1277,344,0,0.0,-1,-1,-1,-1,
147,bench,0.207,61,0,316,65,384,0,0.0,-1,-1,-1,-1,
147,car,0.429,65,1384,324,1446,366,0,0.0,-1,-1,-1,-1,
147,bus,0.599,1,1277,249,1393,365,0,0.0,-1,-1,-1,-1,
147,car,0.397,72,1388,323,1459,372,0,0.0,-1,-1,-1,-1,
148,car,0.559,43,1425,322,1512,381,0,0.0,-1,-1,-1,-1,
148,person,0.378,46,238,243,301,461,0,0.0,-1,-1,-1,-1,
148,car,0.206,54,1236,313,1275,343,0,0.0,-1,-1,-1,-1,
148,bench,0.173,61,0,316,65,385,0,0.0,-1,-1,-1,-1,
148,car,0.502,65,1382,324,1446,366,0,0.0,-1,-1,-1,-1,
148,bus,0.637,1,1276,249,1393,365,0,0.0,-1,-1,-1,-1,
148,car,0.282,72,1390,323,1458,372,0,0.0,-1,-1,-1,-1,
149,car,0.555,43,1426,322,1510,380,0,0.0,-1,-1,-1,-1,
149,fire hydrant,0.23,46,240,244,305,462,0,0.0,-1,-1,-1,-1,
149,car,0.183,54,1236,314,1274,343,0,0.0,-1,-1,-1,-1,
149,bench,0.186,61,0,316,65,385,0,0.0,-1,-1,-1,-1,
149,car,0.549,65,1382,323,1444,365,0,0.0,-1,-1,-1,-1,
149,bus,0.716,1,1276,250,1392,365,0,0.0,-1,-1,-1,-1,
149,car,0.281,72,1391,323,1457,373,0,0.0,-1,-1,-1,-1,
150,car,0.575,43,1426,322,1511,381,0,0.0,-1,-1,-1,-1,
150,person,0.8,46,242,242,308,461,0,0.0,-1,-1,-1,-1,
150,car,0.166,54,1236,314,1273,344,0,0.0,-1,-1,-1,-1,
150,bench,0.243,61,0,317,65,385,0,0.0,-1,-1,-1,-1,
150,car,0.555,65,1381,323,1442,365,0,0.0,-1,-1,-1,-1,
150,bus,0.738,1,1276,250,1392,365,0,0.0,-1,-1,-1,-1,
150,car,0.42,72,1385,323,1455,372,0,0.0,-1,-1,-1,-1,
151,car,0.582,43,1426,323,1511,381,0,0.0,-1,-1,-1,-1,
151,person,0.793,46,243,246,315,461,0,0.0,-1,-1,-1,-1,
151,car,0.163,54,1236,313,1272,343,0,0.0,-1,-1,-1,-1,
151,bench,0.259,61,0,317,65,385,0,0.0,-1,-1,-1,-1,
151,car,0.591,65,1381,323,1439,364,0,0.0,-1,-1,-1,-1,
151,bus,0.753,1,1275,250,1391,364,0,0.0,-1,-1,-1,-1,
151,car,0.419,72,1382,323,1454,371,0,0.0,-1,-1,-1,-1,
152,car,0.56,43,1426,323,1509,381,0,0.0,-1,-1,-1,-1,
152,person,0.773,46,244,249,320,461,0,0.0,-1,-1,-1,-1,
152,car,0.146,54,1237,312,1272,343,0,0.0,-1,-1,-1,-1,
152,bench,0.261,61,0,318,65,385,0,0.0,-1,-1,-1,-1,
152,car,0.551,65,1381,323,1438,364,0,0.0,-1,-1,-1,-1,
152,bus,0.777,1,1274,250,1389,364,0,0.0,-1,-1,-1,-1,
152,car,0.406,72,1382,323,1454,371,0,0.0,-1,-1,-1,-1,
153,car,0.552,43,1426,323,1508,381,0,0.0,-1,-1,-1,-1,
153,person,0.798,46,244,251,323,460,0,0.0,-1,-1,-1,-1,
153,car,0.129,54,1237,310,1271,343,0,0.0,-1,-1,-1,-1,
153,bench,0.244,61,0,318,65,385,0,0.0,-1,-1,-1,-1,
153,car,0.547,65,1381,323,1437,364,0,0.0,-1,-1,-1,-1,
153,bus,0.825,1,1274,251,1386,364,0,0.0,-1,-1,-1,-1,
153,car,0.411,72,1382,323,1454,371,0,0.0,-1,-1,-1,-1,
154,car,0.532,43,1425,323,1507,381,0,0.0,-1,-1,-1,-1,
154,person,0.787,46,248,252,326,459,0,0.0,-1,-1,-1,-1,
154,car,0.124,54,1236,309,1271,343,0,0.0,-1,-1,-1,-1,
154,bench,0.247,61,0,318,65,385,0,0.0,-1,-1,-1,-1,
154,car,0.582,65,1379,323,1439,365,0,0.0,-1,-1,-1,-1,
154,bus,0.812,1,1274,251,1385,364,0,0.0,-1,-1,-1,-1,
154,car,0.42,72,1380,323,1454,371,0,0.0,-1,-1,-1,-1,
155,car,0.528,43,1425,323,1505,381,0,0.0,-1,-1,-1,-1,
155,person,0.749,46,251,256,330,459,0,0.0,-1,-1,-1,-1,
155,car,0.112,54,1237,311,1272,343,0,0.0,-1,-1,-1,-1,
155,bench,0.226,61,0,318,65,384,0,0.0,-1,-1,-1,-1,
155,car,0.586,65,1377,323,1438,365,0,0.0,-1,-1,-1,-1,
155,bus,0.774,1,1273,251,1384,362,0,0.0,-1,-1,-1,-1,
155,car,0.393,72,1378,323,1454,372,0,0.0,-1,-1,-1,-1,
156,car,0.513,43,1425,323,1504,379,0,0.0,-1,-1,-1,-1,
156,person,0.724,46,253,255,331,459,0,0.0,-1,-1,-1,-1,
156,bench,0.223,61,0,318,65,384,0,0.0,-1,-1,-1,-1,
156,car,0.598,65,1377,323,1439,365,0,0.0,-1,-1,-1,-1,
156,bus,0.782,1,1272,251,1382,362,1,0.251,1375,317,1382,338,
156,car,0.4,72,1377,323,1454,372,0,0.0,-1,-1,-1,-1,
157,car,0.532,43,1425,323,1508,378,0,0.0,-1,-1,-1,-1,
157,person,0.798,46,260,253,334,452,0,0.0,-1,-1,-1,-1,
157,bench,0.311,61,0,319,65,385,0,0.0,-1,-1,-1,-1,
157,car,0.599,65,1377,324,1440,365,0,0.0,-1,-1,-1,-1,
157,bus,0.756,1,1271,252,1381,362,0,0.0,-1,-1,-1,-1,
157,car,0.257,72,1383,323,1455,373,0,0.0,-1,-1,-1,-1,
158,car,0.569,43,1424,323,1511,379,0,0.0,-1,-1,-1,-1,
158,person,0.792,46,266,252,338,449,0,0.0,-1,-1,-1,-1,
158,bench,0.309,61,0,319,65,385,0,0.0,-1,-1,-1,-1,
158,car,0.587,65,1377,324,1439,365,0,0.0,-1,-1,-1,-1,
158,bus,0.754,1,1270,252,1379,362,0,0.0,-1,-1,-1,-1,
158,car,0.382,72,1380,323,1455,372,0,0.0,-1,-1,-1,-1,
159,car,0.554,43,1425,323,1512,379,0,0.0,-1,-1,-1,-1,
159,person,0.788,46,275,246,343,450,0,0.0,-1,-1,-1,-1,
159,bench,0.374,61,0,320,66,385,0,0.0,-1,-1,-1,-1,
159,car,0.575,65,1377,324,1443,365,0,0.0,-1,-1,-1,-1,
159,bus,0.709,1,1270,252,1378,362,0,0.0,-1,-1,-1,-1,
159,car,0.247,72,1386,324,1455,373,0,0.0,-1,-1,-1,-1,
160,car,0.542,43,1425,323,1512,379,0,0.0,-1,-1,-1,-1,
160,person,0.799,46,282,244,350,450,0,0.0,-1,-1,-1,-1,
160,bench,0.339,61,0,320,66,385,0,0.0,-1,-1,-1,-1,
160,car,0.563,65,1377,324,1445,365,0,0.0,-1,-1,-1,-1,
160,bus,0.748,1,1271,252,1379,362,0,0.0,-1,-1,-1,-1,
160,car,0.257,72,1389,324,1457,373,0,0.0,-1,-1,-1,-1,
161,car,0.542,43,1425,323,1512,378,0,0.0,-1,-1,-1,-1,
161,person,0.804,46,289,245,355,451,0,0.0,-1,-1,-1,-1,
161,bench,0.335,61,0,320,66,385,0,0.0,-1,-1,-1,-1,
161,car,0.567,65,1378,324,1445,365,0,0.0,-1,-1,-1,-1,
161,bus,0.782,1,1270,252,1379,362,0,0.0,-1,-1,-1,-1,
161,car,0.253,72,1392,324,1457,373,0,0.0,-1,-1,-1,-1,
162,car,0.532,43,1425,323,1512,378,0,0.0,-1,-1,-1,-1,
162,person,0.79,46,292,250,360,451,0,0.0,-1,-1,-1,-1,
162,bench,0.328,61,0,320,66,385,0,0.0,-1,-1,-1,-1,
162,car,0.564,65,1378,324,1447,365,0,0.0,-1,-1,-1,-1,
162,bus,0.773,1,1269,252,1378,361,0,0.0,-1,-1,-1,-1,
162,car,0.253,72,1392,324,1457,373,0,0.0,-1,-1,-1,-1,
163,car,0.533,43,1425,323,1512,378,0,0.0,-1,-1,-1,-1,
163,person,0.744,46,295,257,366,452,0,0.0,-1,-1,-1,-1,
163,bench,0.326,61,0,320,66,385,0,0.0,-1,-1,-1,-1,
163,car,0.557,65,1379,325,1446,365,0,0.0,-1,-1,-1,-1,
163,bus,0.758,1,1269,252,1377,361,0,0.0,-1,-1,-1,-1,
163,car,0.254,72,1393,324,1458,374,0,0.0,-1,-1,-1,-1,
164,car,0.526,43,1425,323,1513,378,0,0.0,-1,-1,-1,-1,
164,person,0.732,46,298,262,373,451,0,0.0,-1,-1,-1,-1,
164,bench,0.303,61,0,320,66,385,0,0.0,-1,-1,-1,-1,
164,car,0.544,65,1378,325,1447,365,0,0.0,-1,-1,-1,-1,
164,bus,0.759,1,1269,252,1375,361,0,0.0,-1,-1,-1,-1,
164,car,0.261,72,1392,324,1459,374,0,0.0,-1,-1,-1,-1,
165,car,0.55,43,1424,323,1513,378,0,0.0,-1,-1,-1,-1,
165,person,0.805,46,301,265,379,451,0,0.0,-1,-1,-1,-1,
165,bench,0.342,61,0,320,66,385,0,0.0,-1,-1,-1,-1,
165,car,0.543,65,1379,325,1447,365,0,0.0,-1,-1,-1,-1,
165,bus,0.784,1,1269,252,1374,361,0,0.0,-1,-1,-1,-1,
165,car,0.269,72,1393,324,1458,374,0,0.0,-1,-1,-1,-1,
166,car,0.552,43,1425,323,1513,378,0,0.0,-1,-1,-1,-1,
166,person,0.824,46,303,262,383,451,0,0.0,-1,-1,-1,-1,
166,bench,0.348,61,0,320,66,385,0,0.0,-1,-1,-1,-1,
166,car,0.55,65,1379,325,1446,365,0,0.0,-1,-1,-1,-1,
166,bus,0.764,1,1267,254,1373,361,0,0.0,-1,-1,-1,-1,
166,car,0.266,72,1392,324,1457,373,0,0.0,-1,-1,-1,-1,
167,car,0.534,43,1425,323,1511,379,0,0.0,-1,-1,-1,-1,
167,person,0.821,46,305,262,385,451,0,0.0,-1,-1,-1,-1,
167,bench,0.344,61,0,320,66,385,0,0.0,-1,-1,-1,-1,
167,car,0.531,65,1379,325,1446,365,0,0.0,-1,-1,-1,-1,
167,bus,0.772,1,1264,254,1371,360,0,0.0,-1,-1,-1,-1,
167,car,0.371,72,1387,324,1456,372,0,0.0,-1,-1,-1,-1,
168,car,0.535,43,1425,323,1510,380,0,0.0,-1,-1,-1,-1,
168,person,0.836,46,305,261,387,451,0,0.0,-1,-1,-1,-1,
168,bench,0.38,61,0,320,66,385,0,0.0,-1,-1,-1,-1,
168,car,0.554,65,1380,325,1446,365,0,0.0,-1,-1,-1,-1,
168,bus,0.783,1,1263,254,1370,359,0,0.0,-1,-1,-1,-1,
168,car,0.375,72,1385,323,1455,372,0,0.0,-1,-1,-1,-1,
168,car,0.362,83,1367,322,1404,357,0,0.0,-1,-1,-1,-1,
169,car,0.6,43,1425,323,1513,382,0,0.0,-1,-1,-1,-1,
169,person,0.854,46,308,259,388,450,0,0.0,-1,-1,-1,-1,
169,bench,0.273,61,0,321,65,384,0,0.0,-1,-1,-1,-1,
169,car,0.566,65,1379,324,1442,365,0,0.0,-1,-1,-1,-1,
169,bus,0.794,1,1262,254,1369,358,0,0.0,-1,-1,-1,-1,
169,car,0.352,72,1384,323,1452,371,0,0.0,-1,-1,-1,-1,
169,car,0.432,83,1365,321,1402,357,0,0.0,-1,-1,-1,-1,
170,car,0.589,43,1425,323,1514,382,0,0.0,-1,-1,-1,-1,
